head,head_type,relation,tail,tail_type,movie_id
Truth or Dare,电影,属于类型,Thriller,类型,101179
Truth or Dare,电影,属于类型,Mystery,类型,101179
Truth or Dare,电影,描述关键词,Truth,关键词,101179
Truth or Dare,电影,描述关键词,Dare,关键词,101179
The Pet,电影,执导,D. Stevens,导演,52462
The Pet,电影,上映年份,2006年,年份,52462
The Pet,电影,评分,5.3分,评分值,52462
The Pet,电影,主演,Pierre Dulat,演员,52462
The Pet,电影,主演,Andrea Edmondson,演员,52462
The Pet,电影,主演,Summer Nguyen,演员,52462
The Pet,电影,主演,Lydia McLane,演员,52462
The Pet,电影,主演,Steven Wollenberg,演员,52462
The Pet,电影,属于类型,Drama,类型,52462
The Pet,电影,属于类型,Thriller,类型,52462
The Pet,电影,描述关键词,Global,关键词,52462
The Pet,电影,描述关键词,Slave,关键词,52462
The Pet,电影,描述关键词,Market,关键词,52462
Bang Bang Baby,电影,执导,Jeffrey St. Jules,导演,269057
Bang Bang Baby,电影,上映年份,2014年,年份,269057
Bang Bang Baby,电影,制片国家,Canada,国家,269057
Bang Bang Baby,电影,评分,6.6分,评分值,269057
Bang Bang Baby,电影,主演,Jane Levy,演员,269057
Bang Bang Baby,电影,主演,Peter Stormare,演员,269057
Bang Bang Baby,电影,主演,Justin Chatwin,演员,269057
Bang Bang Baby,电影,主演,David Reale,演员,269057
Bang Bang Baby,电影,主演,Kristian Bruun,演员,269057
Bang Bang Baby,电影,属于类型,Science Fiction,类型,269057
Bang Bang Baby,电影,属于类型,Drama,类型,269057
Bang Bang Baby,电影,属于类型,Music,类型,269057
Fear Clinic,电影,执导,Robert Hall,导演,287524
Fear Clinic,电影,上映年份,2014年,年份,287524
Fear Clinic,电影,制片国家,United States of America,国家,287524
Fear Clinic,电影,评分,4.0分,评分值,287524
Fear Clinic,电影,主演,Thomas Dekker,演员,287524
Fear Clinic,电影,主演,Robert Englund,演员,287524
Fear Clinic,电影,主演,Cleopatra Coleman,演员,287524
Fear Clinic,电影,主演,Fiona Dourif,演员,287524
Fear Clinic,电影,主演,Kevin Gage,演员,287524
Fear Clinic,电影,属于类型,Horror,类型,287524
Zombie Hunter,电影,执导,Kevin King,导演,206213
Zombie Hunter,电影,上映年份,2013年,年份,206213
Zombie Hunter,电影,制片国家,United States of America,国家,206213
Zombie Hunter,电影,评分,3.5分,评分值,206213
Zombie Hunter,电影,主演,Martin Copping,演员,206213
Zombie Hunter,电影,主演,Danny Trejo,演员,206213
Zombie Hunter,电影,主演,Clare Niederpruem,演员,206213
Zombie Hunter,电影,主演,Terry Guthrie,演员,206213
Zombie Hunter,电影,主演,Jason Regier,演员,206213
Zombie Hunter,电影,属于类型,Comedy,类型,206213
Zombie Hunter,电影,属于类型,Action,类型,206213
Zombie Hunter,电影,属于类型,Science Fiction,类型,206213
Zombie Hunter,电影,属于类型,Thriller,类型,206213
Zombie Hunter,电影,描述关键词,Zombie,关键词,206213
Zombie Hunter,电影,描述关键词,Hunter,关键词,206213
Zombie Hunter,电影,描述关键词,Natas,关键词,206213
A Fine Step,电影,执导,Jonathan Meyers,导演,248402
A Fine Step,电影,上映年份,2014年,年份,248402
A Fine Step,电影,评分,4.1分,评分值,248402
A Fine Step,电影,主演,Luke Perry,演员,248402
A Fine Step,电影,主演,Anna Claire Sneed,演员,248402
A Fine Step,电影,主演,Leonor Varela,演员,248402
A Fine Step,电影,属于类型,Drama,类型,248402
A Fine Step,电影,描述关键词,Fine,关键词,248402
A Fine Step,电影,描述关键词,Step,关键词,248402
A Fine Step,电影,描述关键词,Cal,关键词,248402
Charly,电影,执导,Ralph Nelson,导演,29146
Charly,电影,上映年份,1968年,年份,29146
Charly,电影,制片国家,United States of America,国家,29146
Charly,电影,评分,6.6分,评分值,29146
Charly,电影,主演,Cliff Robertson,演员,29146
Charly,电影,主演,Claire Bloom,演员,29146
Charly,电影,主演,Lilia Skala,演员,29146
Charly,电影,主演,Leon Janney,演员,29146
Charly,电影,主演,Ruth White,演员,29146
Charly,电影,属于类型,Drama,类型,29146
Charly,电影,属于类型,Romance,类型,29146
Charly,电影,属于类型,Science Fiction,类型,29146
Banshee Chapter,电影,执导,Blair Erickson,导演,207769
Banshee Chapter,电影,上映年份,2013年,年份,207769
Banshee Chapter,电影,制片国家,United States of America,国家,207769
Banshee Chapter,电影,评分,5.7分,评分值,207769
Banshee Chapter,电影,主演,Ted Levine,演员,207769
Banshee Chapter,电影,主演,Katia Winter,演员,207769
Banshee Chapter,电影,主演,Michael McMillian,演员,207769
Banshee Chapter,电影,主演,Monique Candelaria,演员,207769
Banshee Chapter,电影,主演,Jenny Gabrielle,演员,207769
Banshee Chapter,电影,属于类型,Horror,类型,207769
Banshee Chapter,电影,属于类型,Thriller,类型,207769
Banshee Chapter,电影,描述关键词,Silence,关键词,207769
Banshee Chapter,电影,描述关键词,Lambs,关键词,207769
Banshee Chapter,电影,描述关键词,Banshee,关键词,207769
Ask Me Anything,电影,执导,Allison Burnett,导演,271185
Ask Me Anything,电影,上映年份,2014年,年份,271185
Ask Me Anything,电影,制片国家,United States of America,国家,271185
Ask Me Anything,电影,评分,5.5分,评分值,271185
Ask Me Anything,电影,主演,Britt Robertson,演员,271185
Ask Me Anything,电影,主演,Christian Slater,演员,271185
Ask Me Anything,电影,主演,Justin Long,演员,271185
Ask Me Anything,电影,主演,Martin Sheen,演员,271185
Ask Me Anything,电影,主演,Andy Buckley,演员,271185
Ask Me Anything,电影,属于类型,Drama,类型,271185
Ask Me Anything,电影,属于类型,Mystery,类型,271185
Ask Me Anything,电影,属于类型,Thriller,类型,271185
Ask Me Anything,电影,描述关键词,Beautiful,关键词,271185
Ask Me Anything,电影,描述关键词,Katie,关键词,271185
Ask Me Anything,电影,描述关键词,Kampenfelt,关键词,271185
And Then Came Love,电影,执导,Richard Schenkman,导演,29731
And Then Came Love,电影,上映年份,2007年,年份,29731
And Then Came Love,电影,评分,5.0分,评分值,29731
And Then Came Love,电影,主演,Kevin Daniels,演员,29731
And Then Came Love,电影,主演,Michael Boatman,演员,29731
And Then Came Love,电影,主演,Jeremy Gumbs,演员,29731
And Then Came Love,电影,主演,Eartha Kitt,演员,29731
And Then Came Love,电影,主演,Vanessa Williams,演员,29731
And Then Came Love,电影,属于类型,Comedy,类型,29731
And Then Came Love,电影,属于类型,Romance,类型,29731
And Then Came Love,电影,描述关键词,Successful,关键词,29731
And Then Came Love,电影,描述关键词,York,关键词,29731
And Then Came Love,电影,描述关键词,Julie,关键词,29731
Food Chains,电影,执导,Sanjay Rawal,导演,292539
Food Chains,电影,上映年份,2014年,年份,292539
Food Chains,电影,评分,7.4分,评分值,292539
Food Chains,电影,属于类型,Documentary,类型,292539
On the Waterfront,电影,执导,Elia Kazan,导演,654
On the Waterfront,电影,上映年份,1954年,年份,654
On the Waterfront,电影,制片国家,United States of America,国家,654
On the Waterfront,电影,评分,8.0分,评分值,654
On the Waterfront,电影,主演,Marlon Brando,演员,654
On the Waterfront,电影,主演,Karl Malden,演员,654
On the Waterfront,电影,主演,Lee J. Cobb,演员,654
On the Waterfront,电影,主演,Rod Steiger,演员,654
On the Waterfront,电影,主演,Pat Henning,演员,654
On the Waterfront,电影,属于类型,Crime,类型,654
On the Waterfront,电影,属于类型,Drama,类型,654
On the Waterfront,电影,描述关键词,Terry,关键词,654
On the Waterfront,电影,描述关键词,Malloy,关键词,654
On the Waterfront,电影,描述关键词,Johnny,关键词,654
L!fe Happens,电影,执导,Kat Coiro,导演,91070
L!fe Happens,电影,上映年份,2011年,年份,91070
L!fe Happens,电影,制片国家,Canada,国家,91070
L!fe Happens,电影,评分,5.3分,评分值,91070
L!fe Happens,电影,主演,Krysten Ritter,演员,91070
L!fe Happens,电影,主演,Kate Bosworth,演员,91070
L!fe Happens,电影,主演,Rachel Bilson,演员,91070
L!fe Happens,电影,主演,Geoff Stults,演员,91070
L!fe Happens,电影,主演,Justin Kirk,演员,91070
L!fe Happens,电影,属于类型,Comedy,类型,91070
L!fe Happens,电影,描述关键词,Kim,关键词,91070
L!fe Happens,电影,描述关键词,Deena,关键词,91070
"4 Months, 3 Weeks and 2 Days",电影,执导,Cristian Mungiu,导演,2009
"4 Months, 3 Weeks and 2 Days",电影,上映年份,2007年,年份,2009
"4 Months, 3 Weeks and 2 Days",电影,制片国家,Belgium,国家,2009
"4 Months, 3 Weeks and 2 Days",电影,评分,7.3分,评分值,2009
"4 Months, 3 Weeks and 2 Days",电影,主演,Anamaria Marinca,演员,2009
"4 Months, 3 Weeks and 2 Days",电影,主演,Laura Vasiliu,演员,2009
"4 Months, 3 Weeks and 2 Days",电影,主演,Vlad Ivanov,演员,2009
"4 Months, 3 Weeks and 2 Days",电影,主演,Alexandru Potocean,演员,2009
"4 Months, 3 Weeks and 2 Days",电影,主演,Luminița Gheorghiu,演员,2009
"4 Months, 3 Weeks and 2 Days",电影,属于类型,Drama,类型,2009
"4 Months, 3 Weeks and 2 Days",电影,描述关键词,Gabita,关键词,2009
"4 Months, 3 Weeks and 2 Days",电影,描述关键词,Romania,关键词,2009
"4 Months, 3 Weeks and 2 Days",电影,描述关键词,Despite,关键词,2009
The Horror Network Vol. 1,电影,执导,Joseph Graham,导演,323270
The Horror Network Vol. 1,电影,上映年份,2015年,年份,323270
The Horror Network Vol. 1,电影,评分,5.0分,评分值,323270
The Horror Network Vol. 1,电影,主演,Nick Frangione,演员,323270
The Horror Network Vol. 1,电影,主演,Artem Mishin,演员,323270
The Horror Network Vol. 1,电影,主演,Jan Cornet,演员,323270
The Horror Network Vol. 1,电影,主演,Brian Dorton,演员,323270
The Horror Network Vol. 1,电影,主演,Javier Botet,演员,323270
The Horror Network Vol. 1,电影,属于类型,Horror,类型,323270
The Horror Network Vol. 1,电影,描述关键词,Serial,关键词,323270
The Horror Network Vol. 1,电影,描述关键词,Six,关键词,323270
The Horror Network Vol. 1,电影,描述关键词,Creepshow,关键词,323270
Hard Candy,电影,执导,David Slade,导演,2652
Hard Candy,电影,上映年份,2005年,年份,2652
Hard Candy,电影,制片国家,United States of America,国家,2652
Hard Candy,电影,评分,6.8分,评分值,2652
Hard Candy,电影,主演,Patrick Wilson,演员,2652
Hard Candy,电影,主演,Ellen Page,演员,2652
Hard Candy,电影,主演,Sandra Oh,演员,2652
Hard Candy,电影,主演,Odessa Rae,演员,2652
Hard Candy,电影,主演,G.J. Echternkamp,演员,2652
Hard Candy,电影,属于类型,Drama,类型,2652
Hard Candy,电影,属于类型,Thriller,类型,2652
Hard Candy,电影,描述关键词,Internet,关键词,2652
Hard Candy,电影,描述关键词,Suspecting,关键词,2652
The Quiet,电影,执导,Jamie Babbit,导演,9813
The Quiet,电影,上映年份,2005年,年份,9813
The Quiet,电影,制片国家,United States of America,国家,9813
The Quiet,电影,评分,6.1分,评分值,9813
The Quiet,电影,主演,Elisha Cuthbert,演员,9813
The Quiet,电影,主演,Camilla Belle,演员,9813
The Quiet,电影,主演,Edie Falco,演员,9813
The Quiet,电影,主演,Martin Donovan,演员,9813
The Quiet,电影,主演,Shawn Ashmore,演员,9813
The Quiet,电影,属于类型,Drama,类型,9813
The Quiet,电影,属于类型,Thriller,类型,9813
The Quiet,电影,描述关键词,Dot,关键词,9813
The Quiet,电影,描述关键词,Olivia,关键词,9813
The Quiet,电影,描述关键词,Paul,关键词,9813
Circumstance,电影,执导,Maryam Keshavarz,导演,60421
Circumstance,电影,上映年份,2011年,年份,60421
Circumstance,电影,制片国家,France,国家,60421
Circumstance,电影,评分,7.4分,评分值,60421
Circumstance,电影,主演,Nikohl Boosheri,演员,60421
Circumstance,电影,主演,Sarah Kazemy,演员,60421
Circumstance,电影,主演,Reza Sixo Safai,演员,60421
Circumstance,电影,主演,Soheil Parsa,演员,60421
Circumstance,电影,主演,Nasrin Pakkho,演员,60421
Circumstance,电影,属于类型,Drama,类型,60421
Circumstance,电影,描述关键词,Iranian,关键词,60421
Fruitvale Station,电影,执导,Ryan Coogler,导演,157354
Fruitvale Station,电影,上映年份,2013年,年份,157354
Fruitvale Station,电影,制片国家,United States of America,国家,157354
Fruitvale Station,电影,评分,7.3分,评分值,157354
Fruitvale Station,电影,主演,Michael B. Jordan,演员,157354
Fruitvale Station,电影,主演,Octavia Spencer,演员,157354
Fruitvale Station,电影,主演,Melonie Diaz,演员,157354
Fruitvale Station,电影,主演,Ahna O'Reilly,演员,157354
Fruitvale Station,电影,主演,Kevin Durand,演员,157354
Fruitvale Station,电影,属于类型,Drama,类型,157354
Fruitvale Station,电影,描述关键词,Oscar,关键词,157354
Fruitvale Station,电影,描述关键词,Bay,关键词,157354
Fruitvale Station,电影,描述关键词,Area,关键词,157354
The Brass Teapot,电影,执导,Ramaa Mosley,导演,127867
The Brass Teapot,电影,上映年份,2012年,年份,127867
The Brass Teapot,电影,制片国家,United States of America,国家,127867
The Brass Teapot,电影,评分,5.8分,评分值,127867
The Brass Teapot,电影,主演,Juno Temple,演员,127867
The Brass Teapot,电影,主演,Michael Angarano,演员,127867
The Brass Teapot,电影,主演,Alexis Bledel,演员,127867
The Brass Teapot,电影,主演,Billy Magnussen,演员,127867
The Brass Teapot,电影,主演,Alia Shawkat,演员,127867
The Brass Teapot,电影,属于类型,Comedy,类型,127867
The Brass Teapot,电影,属于类型,Fantasy,类型,127867
The Brass Teapot,电影,属于类型,Thriller,类型,127867
Bambi,电影,执导,David Hand,导演,3170
Bambi,电影,上映年份,1942年,年份,3170
Bambi,电影,制片国家,United States of America,国家,3170
Bambi,电影,评分,6.8分,评分值,3170
Bambi,电影,主演,Donnie Dunagan,演员,3170
Bambi,电影,主演,Peter Behn,演员,3170
Bambi,电影,主演,Stan Alexander,演员,3170
Bambi,电影,主演,Cammie King,演员,3170
Bambi,电影,主演,Will Wright,演员,3170
Bambi,电影,属于类型,Animation,类型,3170
Bambi,电影,属于类型,Drama,类型,3170
Bambi,电影,属于类型,Family,类型,3170
Bambi,电影,描述关键词,Bambi,关键词,3170
The Hammer,电影,执导,Charles Herman-Wurmfeld,导演,14014
The Hammer,电影,上映年份,2007年,年份,14014
The Hammer,电影,制片国家,United States of America,国家,14014
The Hammer,电影,评分,6.5分,评分值,14014
The Hammer,电影,主演,Adam Carolla,演员,14014
The Hammer,电影,主演,Oswaldo Castillo,演员,14014
The Hammer,电影,主演,Harold House Moore,演员,14014
The Hammer,电影,主演,Christopher Darga,演员,14014
The Hammer,电影,主演,Jonathan Hernandez,演员,14014
The Hammer,电影,属于类型,Comedy,类型,14014
The Hammer,电影,描述关键词,Approaching,关键词,14014
The Hammer,电影,描述关键词,Ferro,关键词,14014
The Hammer,电影,描述关键词,Los,关键词,14014
Latter Days,电影,执导,C. Jay Cox,导演,15708
Latter Days,电影,上映年份,2003年,年份,15708
Latter Days,电影,制片国家,United States of America,国家,15708
Latter Days,电影,评分,6.7分,评分值,15708
Latter Days,电影,主演,Steve Sandvoss,演员,15708
Latter Days,电影,主演,Wes Ramsey,演员,15708
Latter Days,电影,主演,Jacqueline Bisset,演员,15708
Latter Days,电影,主演,Joseph Gordon-Levitt,演员,15708
Latter Days,电影,主演,Rebekah Johnson,演员,15708
Latter Days,电影,属于类型,Drama,类型,15708
